id,email_address,first_name,last_name,address,city,county_name,state,zip,website_source,phone_number,gender,dob,registration_date,valid,extra,email_id,ethnicity,ownrent,domain,main_interest,sub_interest,latitude,longitude,uploaded,country,websource_id,interest_ids,DNC,source,first_name_norm,last_name_norm,zip_norm
226,melissa.perez226@mail.com,Melissa,Perez,8896 Main St,San Jose,San Jose County,AK,99993,test.org,446-125-2078,M,1993-03-17,2020-09-01,1,,email_226,Hispanic,Rent,test.org,technology,casual,40.187705,-112.681317,2020-09-01,US,65,"31,82",,manual,melissa,perez,99993
227,donna.miller227@company.co,Donna,Miller,6393 Main St,Seattle,Seattle County,RI,03222,business.io,749-408-9050,Other,1989-04-13,2020-02-25,1,,email_227,,,business.io,sports,fitness,30.737916,-77.632570,2020-02-25,US,14,"46,69",0,import,donna,miller,03222
228,christopher.lewis228@mail.com,Christopher,Lewis,293 Main St,Columbus,Columbus County,TX,77620,mail.com,804-817-3843,M,1998-06-06,2023-11-16,1,,email_228,Hispanic,,mail.com,sports,mobile,43.273523,-88.371862,2023-11-16,US,54,"10,92",0,import,christopher,lewis,77620
229,lisa.jackson229@web.net,Lisa,Jackson,9094 Main St,Chicago,Chicago County,WI,53561,example.com,442-699-2964,Other,1993-02-11,2023-12-08,1,,email_229,White,Own,example.com,travel,mobile,42.740066,-85.246014,2023-12-08,US,94,"3,74",0,api,lisa,jackson,53561
230,betty.king230@company.co,Betty,King,8020 Main St,Austin,Austin County,KS,66984,business.io,283-926-3482,F,1965-11-08,2026-06-13,1,,email_230,Other,Rent,business.io,food,casual,41.195095,-72.722061,2026-06-13,US,73,"28,75",0,manual,betty,king,66984
231,timothy.king231@company.co,Timothy,King,503 Main St,San Diego,San Diego County,MO,65685,mail.com,580-989-8166,M,1953-09-24,2021-04-21,1,,email_231,Asian,Rent,mail.com,technology,football,29.555274,-117.162703,2021-04-21,US,76,"41,91",,import,timothy,king,65685
232,betty.ramirez232@business.io,Betty,Ramirez,3071 Main St,Chicago,Chicago County,TN,38225,business.io,828-954-1792,M,1951-10-04,2025-05-07,1,,email_232,White,Own,business.io,technology,investing,26.833955,-112.647995,2025-05-07,US,92,"17,77",1,web,betty,ramirez,38225
233,linda.gonzalez233@example.com,Linda,Gonzalez,2937 Main St,San Jose,San Jose County,AL,36656,business.io,919-721-8000,F,1959-11-06,2023-03-06,1,,email_233,Other,Own,business.io,technology,fitness,37.930619,-75.952532,2023-03-06,US,61,"41,98",0,import,linda,gonzalez,36656
234,dorothy.perez234@business.io,Dorothy,Perez,7292 Main St,Denver,Denver County,WI,53021,example.com,681-510-4115,M,1974-12-25,2021-04-05,1,,email_234,,Own,example.com,travel,organic,31.435833,-123.562270,2021-04-05,US,9,"38,54",,api,dorothy,perez,53021
235,karen.hill235@company.co,Karen,Hill,3496 Main St,Phoenix,Phoenix County,MI,49682,example.com,529-257-1805,Other,1981-09-26,2022-03-27,1,,email_235,Asian,Own,example.com,travel,football,32.028240,-124.447269,2022-03-27,US,90,"6,88",0,web,karen,hill,49682
236,carol.sanchez236@business.io,Carol,Sanchez,5046 Main St,Washington,Washington County,DC,20805,test.org,286-926-2480,F,1996-09-24,2023-06-14,1,,email_236,Asian,Own,test.org,technology,domestic,44.845353,-107.630293,2023-06-14,US,93,"7,81",0,import,carol,sanchez,20805
237,jessica.wright237@company.co,Jessica,Wright,4706 Main St,Los Angeles,Los Angeles County,MT,59831,test.org,787-132-9257,Other,2005-06-05,2025-07-14,1,,email_237,Asian,,test.org,fashion,casual,39.783230,-120.615762,2025-07-14,US,73,"30,69",,web,jessica,wright,59831
238,jessica.robinson238@company.co,Jessica,Robinson,2475 Main St,Seattle,Seattle County,NH,03535,example.com,888-945-9401,M,1999-05-06,2024-03-05,1,,email_238,White,Rent,example.com,music,casual,33.705241,-78.174925,2024-03-05,US,66,"17,53",,import,jessica,robinson,03535
239,donna.martin239@business.io,Donna,Martin,4526 Main St,Jacksonville,Jacksonville County,IA,51257,web.net,336-885-9032,F,1980-09-25,2026-05-10,1,,email_239,Hispanic,Own,web.net,finance,organic,38.244214,-104.366679,2026-05-10,US,67,"27,70",0,manual,donna,martin,51257
240,karen.roberts240@web.net,Karen,Roberts,8210 Main St,Austin,Austin County,IL,60222,company.co,305-140-5765,M,1975-02-12,2026-06-23,1,,email_240,Other,,company.co,health,domestic,40.402198,-100.528590,2026-06-23,US,75,"5,84",0,api,karen,roberts,60222
241,nancy.taylor241@business.io,Nancy,Taylor,7721 Main St,San Antonio,San Antonio County,CT,06886,company.co,328-625-4272,M,1969-06-10,2022-07-16,1,,email_241,,,company.co,travel,mobile,39.175637,-76.012133,2022-07-16,US,24,"48,63",0,web,nancy,taylor,06886
242,donna.white242@web.net,Donna,White,9388 Main St,San Diego,San Diego County,OK,73680,business.io,672-783-6556,F,1959-11-07,2020-04-04,1,,email_242,Other,Rent,business.io,travel,football,31.232806,-110.961003,2020-04-04,US,27,"25,98",1,manual,donna,white,73680
243,deborah.adams243@web.net,Deborah,Adams,6127 Main St,Jacksonville,Jacksonville County,WV,24138,web.net,377-985-2655,M,2000-07-02,2024-05-03,1,,email_243,White,Own,web.net,health,domestic,39.279425,-104.493102,2024-05-03,US,68,"38,87",0,api,deborah,adams,24138
244,susan.garcia244@mail.com,Susan,Garcia,8181 Main St,Philadelphia,Philadelphia County,FL,33664,company.co,725-611-5548,M,1952-02-11,2022-05-06,1,,email_244,Black,,company.co,health,domestic,47.675039,-98.894230,2022-05-06,US,87,"49,53",0,web,susan,garcia,33664
245,donald.robinson245@test.org,Donald,Robinson,4200 Main St,San Francisco,San Francisco County,PA,17965,business.io,968-913-9035,Other,1984-07-06,2022-01-26,1,,email_245,Hispanic,Rent,business.io,technology,football,39.969932,-98.864259,2022-01-26,US,45,"26,70",1,manual,donald,robinson,17965
246,david.flores246@mail.com,David,Flores,9508 Main St,New York,New York County,NE,69974,company.co,563-629-1119,M,1996-06-22,2021-10-11,1,,email_246,Hispanic,Own,company.co,health,investing,36.274593,-118.277219,2021-10-11,US,87,"36,70",,import,david,flores,69974
247,kimberly.martin247@test.org,Kimberly,Martin,4913 Main St,San Jose,San Jose County,DE,19109,company.co,463-878-6223,Other,2001-06-08,2025-05-11,1,,email_247,White,Rent,company.co,finance,fitness,38.598852,-116.933833,2025-05-11,US,78,"33,84",1,manual,kimberly,martin,19109
248,joshua.campbell248@business.io,Joshua,Campbell,1328 Main St,Denver,Denver County,ID,84819,mail.com,793-884-1053,M,1974-04-07,2024-12-27,1,,email_248,Asian,,mail.com,music,fitness,29.100449,-117.752512,2024-12-27,US,40,"37,69",1,manual,joshua,campbell,84819
249,melissa.baker249@test.org,Melissa,Baker,4955 Main St,San Jose,San Jose County,SD,57019,example.com,255-359-6427,F,1973-05-28,2024-07-22,1,,email_249,,Own,example.com,food,mobile,30.676992,-81.797642,2024-07-22,US,83,"14,85",,web,melissa,baker,57019
250,thomas.nguyen250@example.com,Thomas,Nguyen,4476 Main St,Chicago,Chicago County,NC,28064,example.com,339-144-2886,M,1996-03-02,2020-04-07,1,,email_250,Asian,Rent,example.com,technology,rock,47.691896,-106.163263,2020-04-07,US,94,"25,83",1,manual,thomas,nguyen,28064
251,nancy.young251@company.co,Nancy,Young,7740 Main St,Seattle,Seattle County,KS,67214,company.co,568-758-5895,F,1986-08-05,2023-09-10,1,,email_251,Black,,company.co,finance,mobile,31.162503,-116.864251,2023-09-10,US,54,"20,57",,web,nancy,young,67214
252,andrew.harris252@example.com,Andrew,Harris,4414 Main St,Phoenix,Phoenix County,KS,67890,web.net,763-703-9944,Other,1966-04-14,2026-09-02,1,,email_252,Other,Own,web.net,health,organic,39.543033,-78.964632,2026-09-02,US,26,"46,54",1,import,andrew,harris,67890
253,robert.king253@web.net,Robert,King,301 Main St,San Antonio,San Antonio County,LA,71848,example.com,969-866-9011,F,1986-04-26,2020-01-16,1,,email_253,Black,,example.com,sports,fitness,33.119165,-77.969462,2020-01-16,US,73,"3,90",1,import,robert,king,71848
254,patricia.perez254@example.com,Patricia,Perez,5111 Main St,Philadelphia,Philadelphia County,PA,17728,example.com,705-499-3256,F,1984-12-22,2023-02-20,1,,email_254,Black,,example.com,sports,investing,41.023290,-123.170639,2023-02-20,US,18,"49,81",,manual,patricia,perez,17728
255,melissa.campbell255@example.com,Melissa,Campbell,1025 Main St,Phoenix,Phoenix County,UT,84934,company.co,229-906-6591,Other,1965-10-27,2026-07-14,1,,email_255,Asian,Rent,company.co,finance,rock,25.139891,-90.152212,2026-07-14,US,35,"1,62",,api,melissa,campbell,84934
256,timothy.jones256@business.io,Timothy,Jones,1580 Main St,San Diego,San Diego County,MD,21177,business.io,221-864-2134,M,1966-01-01,2022-10-05,1,,email_256,Black,Own,business.io,music,investing,45.477174,-120.334220,2022-10-05,US,98,"38,57",,import,timothy,jones,21177
257,william.miller257@company.co,William,Miller,6302 Main St,San Antonio,San Antonio County,MD,21258,example.com,746-676-1494,F,1976-05-06,2022-08-07,1,,email_257,Hispanic,,example.com,technology,mobile,35.909022,-105.628037,2022-08-07,US,97,"25,55",0,api,william,miller,21258
258,thomas.garcia258@test.org,Thomas,Garcia,9637 Main St,Washington,Washington County,NH,03662,company.co,879-927-7866,F,1982-09-07,2021-02-10,1,,email_258,,Rent,company.co,technology,rock,26.601428,-107.184385,2021-02-10,US,71,"44,64",0,manual,thomas,garcia,03662
259,anthony.campbell259@company.co,Anthony,Campbell,4321 Main St,Philadelphia,Philadelphia County,MN,56745,mail.com,231-374-5388,M,1963-06-02,2024-03-26,1,,email_259,Other,Rent,mail.com,travel,rock,40.228813,-116.988300,2024-03-26,US,13,"7,88",0,manual,anthony,campbell,56745
260,donald.walker260@mail.com,Donald,Walker,9821 Main St,Phoenix,Phoenix County,OK,73158,test.org,771-258-2001,Other,2004-09-19,2023-04-02,1,,email_260,,Own,test.org,food,investing,32.368784,-87.839278,2023-04-02,US,59,"36,86",,web,donald,walker,73158
261,karen.mitchell261@company.co,Karen,Mitchell,1006 Main St,Charlotte,Charlotte County,IN,46395,web.net,560-248-7140,F,1965-04-08,2026-08-02,1,,email_261,Asian,Own,web.net,health,organic,38.268323,-92.248709,2026-08-02,US,84,"21,87",0,import,karen,mitchell,46395
262,steven.clark262@mail.com,Steven,Clark,1567 Main St,Philadelphia,Philadelphia County,MS,39145,web.net,211-793-4222,F,1994-11-28,2020-12-26,1,,email_262,Hispanic,,web.net,health,fitness,27.572590,-109.488490,2020-12-26,US,21,"35,84",0,api,steven,clark,39145
263,andrew.harris263@mail.com,Andrew,Harris,6508 Main St,San Antonio,San Antonio County,DC,20413,web.net,850-516-5101,Other,1962-10-16,2022-09-24,1,,email_263,Asian,Own,web.net,health,organic,29.867591,-90.807771,2022-09-24,US,45,"49,63",,manual,andrew,harris,20413
264,linda.jackson264@business.io,Linda,Jackson,6754 Main St,Indianapolis,Indianapolis County,WV,26864,example.com,855-121-3978,F,1952-02-21,2024-07-03,1,,email_264,Asian,Rent,example.com,travel,investing,29.744355,-99.606322,2024-07-03,US,89,"41,92",0,manual,linda,jackson,26864
265,,Jennifer,Sanchez,779 Main St,Seattle,Seattle County,IN,46658,mail.com,881-125-4142,F,1963-04-15,2024-02-26,1,,email_265,,,mail.com,technology,casual,44.655817,-78.518726,2024-02-26,US,4,"18,64",0,web,jennifer,sanchez,46658
266,,Dorothy,Roberts,8694 Main St,Fort Worth,Fort Worth County,MA,01829,example.com,786-233-9041,Other,1967-01-12,2023-06-13,0,,email_266,White,Rent,example.com,music,football,28.531088,-88.718489,2023-06-13,US,37,"13,88",1,manual,dorothy,roberts,01829
267,,Karen,Gonzalez,319 Main St,Dallas,Dallas County,OR,97888,mail.com,505-597-2016,M,1985-04-03,2023-01-25,0,,email_267,Hispanic,Rent,mail.com,sports,casual,33.513958,-93.253000,2023-01-25,US,32,"26,62",0,api,karen,gonzalez,97888
268,,Daniel,Young,5888 Main St,Austin,Austin County,IN,47541,example.com,349-946-4736,Other,1989-09-17,2022-04-16,1,,email_268,Black,Rent,example.com,fashion,casual,47.642451,-88.727572,2022-04-16,US,21,"1,55",0,api,daniel,young,47541
269,,George,Nelson,5938 Main St,Austin,Austin County,MT,59310,example.com,845-570-5358,F,1998-10-28,2021-11-02,1,,email_269,Black,Rent,example.com,health,mobile,36.329571,-84.832500,2021-11-02,US,40,"32,63",0,api,george,nelson,59310
270,,Mark,Anderson,8026 Main St,Indianapolis,Indianapolis County,AZ,86767,company.co,553-376-1855,F,1964-06-24,2022-08-27,0,,email_270,Black,Rent,company.co,fashion,casual,25.143552,-101.651150,2022-08-27,US,33,"49,71",0,api,mark,anderson,86767
271,,John,Thompson,8604 Main St,San Antonio,San Antonio County,PA,17899,test.org,957-111-1115,M,1993-11-04,2020-01-20,0,,email_271,White,Rent,test.org,health,mobile,47.847138,-117.392468,2020-01-20,US,89,"41,88",0,manual,john,thompson,17899
272,,Nancy,Martinez,6699 Main St,Austin,Austin County,DE,19534,web.net,767-319-8821,Other,1997-04-08,2023-08-13,0,,email_272,Hispanic,Own,web.net,food,casual,43.614895,-84.417993,2023-08-13,US,71,"35,100",,manual,nancy,martinez,19534
273,@missing-local.com,William,Anderson,4998 Main St,Washington,Washington County,UT,84244,mail.com,700-413-2357,M,1996-10-07,2021-04-07,0,,email_273,Hispanic,Rent,mail.com,finance,casual,41.941070,-71.479170,2021-04-07,US,94,"28,68",0,web,william,anderson,84244
274,not-an-email,Steven,Jones,738 Main St,San Diego,San Diego County,AR,72070,company.co,913-187-2909,F,1999-12-04,2025-04-06,1,,email_274,White,Rent,company.co,food,investing,47.928328,-111.700656,2025-04-06,US,2,"29,69",1,manual,steven,jones,72070
275,spaces in@email.com,Donald,Young,5696 Main St,Seattle,Seattle County,MS,39380,company.co,926-628-1648,Other,1954-04-02,2023-12-11,0,,email_275,White,Own,company.co,music,football,28.661401,-112.306205,2023-12-11,US,73,"50,66",,import,donald,young,39380
276,not-an-email,Deborah,Gonzalez,4617 Main St,Phoenix,Phoenix County,OK,73691,company.co,698-586-7740,Other,1987-01-24,2025-09-07,1,,email_276,Hispanic,,company.co,finance,mobile,26.073629,-71.457978,2025-09-07,US,17,"16,100",,web,deborah,gonzalez,73691
277,double@@at.com,Joseph,Roberts,8819 Main St,Charlotte,Charlotte County,KS,67256,test.org,742-443-4241,Other,1968-12-19,2020-11-22,1,,email_277,Asian,Rent,test.org,food,rock,44.579974,-89.251972,2020-11-22,US,30,"20,92",1,web,joseph,roberts,67256
278,not-an-email,Melissa,Harris,5412 Main St,San Francisco,San Francisco County,CT,06895,test.org,428-240-4870,M,1957-09-10,2026-04-04,0,,email_278,,Own,test.org,finance,football,46.002625,-102.254909,2026-04-04,US,35,"44,54",1,manual,melissa,harris,06895
279,no-at-sign,Paul,Campbell,178 Main St,San Antonio,San Antonio County,FL,34406,test.org,498-303-3630,F,2001-04-17,2020-08-08,0,,email_279,Other,,test.org,health,organic,46.903957,-94.239253,2020-08-08,US,99,"44,83",0,web,paul,campbell,34406
280,test.brown@mail.com,test,Brown,4292 Main St,Denver,Denver County,MA,01888,company.co,607-895-7243,Other,1988-10-26,2026-12-22,1,,email_280,Hispanic,Rent,company.co,health,casual,45.823394,-118.986017,2026-12-22,US,80,"38,79",1,api,test,brown,01888
281,xxx.smith@mail.com,xxx,Smith,4324 Main St,Houston,Houston County,DC,20015,example.com,564-212-5350,F,1993-06-05,2022-04-16,0,,email_281,Black,Rent,example.com,technology,domestic,39.486031,-107.069446,2022-04-16,US,63,"42,63",1,import,xxx,smith,20015
282,aaa.rivera@company.co,aaa,Rivera,454 Main St,Los Angeles,Los Angeles County,IA,50509,example.com,806-368-6267,F,1988-07-07,2021-09-06,0,,email_282,,Own,example.com,finance,rock,43.387067,-76.296080,2021-09-06,US,29,"8,83",1,import,aaa,rivera,50509
283,asdf.lewis@example.com,asdf,Lewis,4408 Main St,Indianapolis,Indianapolis County,KS,67700,test.org,388-883-7121,M,1960-05-09,2020-12-25,1,,email_283,White,Rent,test.org,music,mobile,25.156207,-77.095608,2020-12-25,US,12,"48,76",0,web,asdf,lewis,67700
284,fake.lewis@test.org,fake,Lewis,7700 Main St,Los Angeles,Los Angeles County,KY,40960,example.com,811-317-2616,M,1995-02-05,2026-04-11,0,,email_284,Black,,example.com,technology,investing,29.528936,-98.029533,2026-04-11,US,96,"43,59",0,api,fake,lewis,40960
285,donna.qwerty@mail.com,Donna,qwerty,9775 Main St,Chicago,Chicago County,OR,97024,test.org,474-467-1281,M,1969-02-10,2021-08-21,0,,email_285,,Rent,test.org,health,football,31.396978,-104.685512,2021-08-21,US,15,"42,87",,web,donna,qwerty,97024
286,christopher.fake@web.net,Christopher,fake,6565 Main St,Indianapolis,Indianapolis County,MI,49085,test.org,495-124-7978,M,1956-05-02,2020-07-05,0,,email_286,Asian,Rent,test.org,music,football,41.621793,-82.691684,2020-07-05,US,20,"18,60",,manual,christopher,fake,49085
287,steven.test@web.net,Steven,test,1523 Main St,San Diego,San Diego County,CT,06796,web.net,872-826-9906,M,1979-11-17,2020-04-02,1,,email_287,,Rent,web.net,music,football,37.276429,-71.202086,2020-04-02,US,43,"20,74",1,import,steven,test,06796
288,nancy.dummy@example.com,Nancy,dummy,4453 Main St,Dallas,Dallas County,DC,20452,web.net,748-231-5126,M,1953-04-21,2025-02-13,1,,email_288,Asian,Own,web.net,travel,domestic,25.450244,-83.554451,2025-02-13,US,38,"1,52",1,import,nancy,dummy,20452
289,susan.xyz@test.org,Susan,xyz,5255 Main St,Charlotte,Charlotte County,AK,99841,example.com,927-284-7581,F,1961-12-05,2026-11-22,0,,email_289,Asian,,example.com,technology,rock,47.884086,-112.706732,2026-11-22,US,49,"14,80",,api,susan,xyz,99841
290,dorothy.mitchell@mail.com,Dorothy,Mitchell,6435 Main St,San Jose,San Jose County,MO,17974,web.net,917-609-4545,M,2003-05-11,2021-12-08,0,,email_290,Asian,Own,web.net,travel,investing,39.548088,-106.284673,2021-12-08,US,21,"38,89",1,manual,dorothy,mitchell,17974
291,linda.martin@mail.com,Linda,Martin,2166 Main St,Seattle,Seattle County,DC,02353,business.io,341-630-3416,Other,1964-01-13,2025-08-26,0,,email_291,Other,,business.io,finance,rock,47.343925,-119.918180,2025-08-26,US,60,"41,68",0,api,linda,martin,02353
292,paul.white@web.net,Paul,White,4013 Main St,Seattle,Seattle County,AL,11182,web.net,248-865-5871,M,1954-12-13,2022-08-16,1,,email_292,Other,Rent,web.net,finance,mobile,41.942130,-71.805880,2022-08-16,US,36,"46,81",0,web,paul,white,11182
293,james.brown@business.io,James,Brown,4664 Main St,Houston,Houston County,MA,88905,example.com,230-372-8012,M,1992-10-11,2022-03-19,1,,email_293,Black,,example.com,technology,casual,27.930503,-75.729764,2022-03-19,US,54,"13,74",1,import,james,brown,88905
294,timothy.moore@example.com,Timothy,Moore,1519 Main St,San Diego,San Diego County,ND,99740,web.net,785-745-6370,Other,1974-11-21,2021-08-05,0,,email_294,,Rent,web.net,music,casual,43.459070,-70.490763,2021-08-05,US,66,"34,67",0,web,timothy,moore,99740
295,mark.mark@example.com,Mark,Mark,7949 Main St,Philadelphia,Philadelphia County,NJ,08645,mail.com,860-430-6600,F,1965-04-02,2025-04-25,1,,email_295,,Own,mail.com,health,football,39.017246,-111.842139,2025-04-25,US,59,"45,84",0,web,mark,mark,08645
296,michelle.michelle@test.org,Michelle,Michelle,7704 Main St,Chicago,Chicago County,IN,46823,example.com,892-656-9612,M,1952-12-21,2021-06-15,1,,email_296,Hispanic,Own,example.com,travel,casual,39.746426,-113.959567,2021-06-15,US,2,"18,61",,import,michelle,michelle,46823
297,michael.michael@web.net,Michael,Michael,2973 Main St,Houston,Houston County,OK,73391,example.com,861-868-5311,F,2000-12-01,2023-01-20,1,,email_297,Black,Rent,example.com,finance,casual,47.857070,-111.618426,2023-01-20,US,59,"21,91",0,api,michael,michael,73391
298,green@business.io,,Green,1522 Main St,Washington,Washington County,MN,55465,company.co,382-519-3708,F,1974-04-10,2024-02-01,0,,email_298,Asian,Own,company.co,technology,fitness,41.635362,-95.720964,2024-02-01,US,35,"23,93",,import,,green,55465
299,jones@test.org,,Jones,2161 Main St,Austin,Austin County,MI,49219,web.net,339-433-5609,F,1992-03-06,2021-12-21,0,,email_299,Other,Rent,web.net,fashion,rock,47.474265,-91.200388,2021-12-21,US,17,"47,85",,import,,jones,49219
300,mark.jones300@example.com,Mark,Jones,6937 Main St,San Antonio,San Antonio County,CO,81968,web.net,217-964-1355,Other,2001-09-07,2025-06-11,1,,email_300,White,,web.net,music,domestic,30.049733,-70.227712,2025-06-11,US,84,"45,91",0,web,mark,jones,81968
301,andrew.hernandez301@company.co,Andrew,Hernandez,3753 Main St,Denver,Denver County,KS,67701,web.net,292-861-8191,F,1951-09-09,2023-12-28,1,,email_301,,Own,web.net,health,football,26.932342,-124.357432,2023-12-28,US,52,"27,56",1,manual,andrew,hernandez,67701
302,karen.hill302@mail.com,Karen,Hill,929 Main St,Austin,Austin County,NV,89400,example.com,323-863-1143,F,2005-01-15,2021-01-13,1,,email_302,Black,,example.com,food,fitness,46.584906,-95.527140,2021-01-13,US,46,"21,88",,import,karen,hill,89400
303,kevin.johnson303@web.net,Kevin,Johnson,8196 Main St,Phoenix,Phoenix County,KS,67068,business.io,284-906-6680,Other,1972-07-24,2020-08-08,1,,email_303,Hispanic,Own,business.io,music,organic,40.082142,-113.632883,2020-08-08,US,78,"15,56",,import,kevin,johnson,67068
304,kimberly.wilson304@company.co,Kimberly,Wilson,1903 Main St,Jacksonville,Jacksonville County,CT,06262,mail.com,217-189-5875,F,1977-01-25,2026-05-12,1,,email_304,White,Rent,mail.com,health,fitness,27.630014,-111.551992,2026-05-12,US,91,"25,54",,import,kimberly,wilson,06262
305,kevin.wilson305@web.net,Kevin,Wilson,2648 Main St,San Diego,San Diego County,PA,18474,mail.com,289-757-1573,Other,1979-05-15,2024-12-25,1,,email_305,,Rent,mail.com,finance,organic,27.067853,-105.161879,2024-12-25,US,6,"46,51",1,import,kevin,wilson,18474
306,jennifer.thomas306@web.net,Jennifer,Thomas,7014 Main St,Jacksonville,Jacksonville County,AL,36169,mail.com,448-309-5093,M,1958-03-28,2023-12-17,1,,email_306,Other,Rent,mail.com,travel,domestic,26.061005,-91.788146,2023-12-17,US,1,"49,58",0,import,jennifer,thomas,36169
307,thomas.johnson307@example.com,Thomas,Johnson,5312 Main St,Phoenix,Phoenix County,DE,19740,test.org,244-712-4842,Other,1977-05-07,2022-04-19,1,,email_307,White,,test.org,music,fitness,46.613422,-97.691193,2022-04-19,US,48,"10,72",1,manual,thomas,johnson,19740
308,timothy.brown308@test.org,Timothy,Brown,3730 Main St,San Jose,San Jose County,ME,04535,company.co,971-199-1443,Other,1974-03-09,2023-12-28,1,,email_308,White,Own,company.co,travel,casual,46.967488,-95.697815,2023-12-28,US,77,"41,88",,api,timothy,brown,04535
309,sarah.clark309@test.org,Sarah,Clark,9552 Main St,Phoenix,Phoenix County,NJ,07741,web.net,817-904-1821,F,1994-11-07,2021-07-28,1,,email_309,White,,web.net,health,rock,26.475431,-118.701174,2021-07-28,US,28,"16,78",0,web,sarah,clark,07741
310,anthony.clark310@company.co,Anthony,Clark,2289 Main St,Chicago,Chicago County,MI,49364,business.io,304-361-7538,Other,1993-06-03,2021-09-18,1,,email_310,,,business.io,fashion,fitness,39.255330,-85.044157,2021-09-18,US,56,"7,61",0,manual,anthony,clark,49364
311,dorothy.lewis311@company.co,Dorothy,Lewis,6297 Main St,Charlotte,Charlotte County,SC,29476,example.com,421-571-7742,M,1988-12-03,2021-12-27,1,,email_311,,Rent,example.com,food,mobile,39.693221,-92.816139,2021-12-27,US,41,"46,51",,manual,dorothy,lewis,29476
312,brian.walker312@test.org,Brian,Walker,9020 Main St,Phoenix,Phoenix County,IN,46850,web.net,415-800-8969,Other,1960-07-26,2023-08-10,1,,email_312,Other,Own,web.net,fashion,mobile,41.205820,-109.461915,2023-08-10,US,28,"10,53",,api,brian,walker,46850
313,karen.young313@business.io,Karen,Young,8285 Main St,Dallas,Dallas County,DC,20287,business.io,443-962-7464,Other,1954-06-06,2021-04-07,1,,email_313,Other,Rent,business.io,fashion,football,46.858112,-112.367453,2021-04-07,US,26,"8,59",1,manual,karen,young,20287
314,sandra.rivera314@mail.com,Sandra,Rivera,3266 Main St,Columbus,Columbus County,SD,57483,test.org,217-621-6406,Other,1951-10-16,2022-10-23,1,,email_314,,Rent,test.org,fashion,casual,41.434558,-74.937965,2022-10-23,US,18,"40,62",0,import,sandra,rivera,57483
315,emily.gonzalez315@business.io,Emily,Gonzalez,6743 Main St,Chicago,Chicago County,MI,48251,business.io,901-977-3889,Other,1976-06-14,2020-08-16,1,,email_315,Hispanic,,business.io,fashion,domestic,36.487807,-90.171314,2020-08-16,US,55,"27,89",0,api,emily,gonzalez,48251
316,paul.harris316@business.io,Paul,Harris,1159 Main St,Denver,Denver County,MO,63252,test.org,749-382-6477,F,1979-02-23,2021-10-21,1,,email_316,White,Rent,test.org,sports,rock,43.444254,-110.267394,2021-10-21,US,57,"44,51",,api,paul,harris,63252
317,anthony.flores317@business.io,Anthony,Flores,4383 Main St,Fort Worth,Fort Worth County,AK,99911,example.com,848-530-8986,Other,1964-10-26,2022-04-09,1,,email_317,,Rent,example.com,music,domestic,35.131675,-100.302406,2022-04-09,US,2,"4,74",1,import,anthony,flores,99911
318,dorothy.wilson318@test.org,Dorothy,Wilson,1210 Main St,San Francisco,San Francisco County,GA,31989,web.net,843-162-6730,Other,1980-10-07,2020-11-15,1,,email_318,Other,Own,web.net,sports,football,35.575441,-93.211687,2020-11-15,US,49,"9,92",0,web,dorothy,wilson,31989
319,jessica.smith319@company.co,Jessica,Smith,3877 Main St,San Francisco,San Francisco County,PA,16081,example.com,462-490-5492,Other,1964-02-02,2026-10-23,1,,email_319,Black,Rent,example.com,food,domestic,36.799373,-92.375107,2026-10-23,US,88,"5,54",,api,jessica,smith,16081
320,daniel.lee320@test.org,Daniel,Lee,2145 Main St,San Antonio,San Antonio County,NV,89880,example.com,420-354-2086,M,1976-10-04,2023-06-25,1,,email_320,,Rent,example.com,travel,domestic,26.975909,-100.660745,2023-06-25,US,30,"2,87",1,manual,daniel,lee,89880
321,brian.garcia321@web.net,Brian,Garcia,8785 Main St,Chicago,Chicago County,SC,29033,mail.com,560-360-2547,F,1950-11-08,2026-02-20,1,,email_321,Asian,Rent,mail.com,technology,football,40.437740,-88.371660,2026-02-20,US,43,"27,64",,api,brian,garcia,29033
322,kimberly.garcia322@mail.com,Kimberly,Garcia,546 Main St,Seattle,Seattle County,AL,35445,company.co,747-861-8786,Other,1997-03-16,2025-05-04,1,,email_322,Asian,Rent,company.co,sports,domestic,26.277497,-81.175367,2025-05-04,US,78,"47,79",0,api,kimberly,garcia,35445
323,nancy.moore323@company.co,Nancy,Moore,6725 Main St,Dallas,Dallas County,NC,27863,example.com,653-620-6978,F,1950-08-17,2024-05-02,1,,email_323,Black,Rent,example.com,technology,domestic,42.574261,-79.549399,2024-05-02,US,3,"9,92",,api,nancy,moore,27863
324,barbara.taylor324@web.net,Barbara,Taylor,5603 Main St,Chicago,Chicago County,PA,18245,test.org,266-886-1129,M,1982-09-14,2024-06-10,1,,email_324,White,,test.org,technology,football,42.860710,-83.279106,2024-06-10,US,88,"27,86",0,api,barbara,taylor,18245
325,betty.perez325@business.io,Betty,Perez,9801 Main St,Denver,Denver County,TN,37282,mail.com,265-508-9506,Other,1984-05-03,2023-02-25,1,,email_325,Hispanic,Rent,mail.com,travel,organic,27.601981,-79.645033,2023-02-25,US,44,"34,61",,api,betty,perez,37282
